
25th WORLD MASTERS POVERLIFTING CHAMPIONSHIPS.  CZE. OSTRAVA. 02-06.10.2007
DETAILED SCORESHEET
PL. ,   Lifters ,BY ,Nation ,Weight ,WF ,Lot ,All Squat ,All Bench press ,All Dead lift ,TOTAL ,W.pts. ,Pts.
Masters 1 ,  ,  ,  ,  ,  , 
 - 56 kg
5. ,Hansicke Peer ,1961 ,GER ,88.70 ,0.6432 ,10 ,250.0 ,265.0 ,275.0 ,7 ,192.5 ,200.0 ,205.0 ,3 ,225.0 ,240.0 ,250.0 ,8 ,720.0 ,463.10 ,6
6. ,Jaremczuk Vaclav ,1963 ,CZE ,89.90 ,0.6388 ,197 ,250.0 ,270.0 ,270.0 ,6 ,160.0 ,170.0 ,170.0 ,9 ,260.0 ,280.0 ,295.0 ,5 ,720.0 ,459.93 ,5
7. ,Bettati Roberto ,1964 ,ITA ,89.60 ,0.6398 ,24 ,270.0 ,285.0 ,290.0 ,5 ,145.0 ,150.0 ,152.5 ,12 ,250.0 ,260.0 ,260.0 ,9 ,687.5 ,439.86 ,4
8. ,Kameyama Yukihiro ,1964 ,JPN ,88.70 ,0.6432 ,32 ,230.0 ,240.0 ,250.0 ,9 ,190.0 ,190.0 ,210.0 ,2 ,210.0 ,225.0 ,240.0 ,12 ,685.0 ,440.59 ,3
9. ,Sekot Michal ,1961 ,CZE ,89.30 ,0.6410 ,0 ,250.0 ,255.0 ,   # ,8 ,177.5 ,177.5 ,182.5 ,7 ,240.0 ,252.5 ,257.5 ,7 ,685.0 ,439.08 ,2
10. ,Huhtamaki Mika ,1966 ,FIN ,89.80 ,0.6391 ,11 ,215.0 ,225.0 ,235.0 ,11 ,180.0 ,180.0 ,195.0 ,6 ,245.0 ,255.0 ,260.0 ,6 ,670.0 ,428.19 ,1
11. ,Vijfeijke van de Pietre ,1966 ,NED ,89.70 ,0.6395 ,5 ,215.0 ,230.0 ,   # ,12 ,155.0 ,162.5 ,165.0 ,11 ,230.0 ,242.5 ,250.0 ,10 ,635.0 ,406.08 ,1
12. ,Perry Julian ,1966 ,NZL ,89.90 ,0.6388 ,8 ,215.0 ,235.0 ,245.0 ,10 ,125.0 ,132.5 ,137.5 ,13 ,215.0 ,230.0 ,242.5 ,11 ,625.0 ,399.25 ,1
13. ,Moldovan Janos ,1966 ,HUN ,86.20 ,0.6532 ,41 ,200.0 ,215.0 ,215.0 ,13 ,175.0 ,180.0 ,182.5 ,5 ,220.0 ,235.0 ,242.5 ,13 ,600.0 ,391.92 ,1
 - 100 kg
1. ,Theuser Petr ,1961 ,CZE ,99.90 ,0.6088 ,134 ,315.0 ,340.0 ,   # ,1 ,210.0 ,225.0 ,237.5 ,5 ,280.0 ,305.0 ,312.5 ,5 ,845.0 ,514.43 ,12
2. ,Torres Peter Edward ,1965 ,PHI ,99.50 ,0.6098 ,73 ,302.5 ,315.0 ,315.0 ,2 ,160.0 ,170.0 ,175.0 ,13 ,310.0 ,315.0 ,315.0 ,1 ,805.0 ,490.88 ,9
3. ,Gerard Henry ,1964 ,USA ,99.40 ,0.6101 ,90 ,290.0 ,290.0 ,310.0 ,3 ,232.5 ,232.5 ,250.0 ,3 ,252.5 ,252.5 ,252.5 ,11 ,795.0 ,485.02 ,8
4. ,Kalic Francois ,1965 ,FRA ,99.90 ,0.6088 ,67 ,285.0 ,297.5 ,305.0 ,4 ,190.0 ,197.5 ,202.5 ,8 ,280.0 ,287.5 ,295.0 ,3 ,790.0 ,480.95 ,7
5. ,Nagatani Kaneyoshi ,1960 ,JPN ,99.20 ,0.6106 ,189 ,260.0 ,280.0 ,280.0 ,9 ,185.0 ,185.0 ,200.0 ,9 ,270.0 ,290.0 ,312.5 ,2 ,777.5 ,474.74 ,6
6. ,Childs Andy ,1958 ,CAN ,99.40 ,0.6101 ,92 ,280.0 ,290.0 ,300.0 ,5 ,185.0 ,192.5 ,192.5 ,10 ,275.0 ,285.0 ,292.5 ,4 ,770.0 ,469.77 ,5
7. ,Svec Imrich ,1966 ,SVK ,99.60 ,0.6096 ,0 ,290.0 ,310.0 ,310.0 ,8 ,205.0 ,215.0 ,220.0 ,6 ,260.0 ,282.5 ,282.5 ,8 ,770.0 ,469.39 ,4
8. ,Flett Joachim ,1958 ,GER ,100.00 ,0.6086 ,126 ,260.0 ,   # ,   # ,13 ,245.0 ,250.0 ,250.0 ,1 ,235.0 ,250.0 ,260.0 ,9 ,765.0 ,465.57 ,3
9. ,Vuontisvaara Matti ,1967 ,FIN ,99.70 ,0.6093 ,35 ,250.0 ,270.0 ,282.5 ,11 ,230.0 ,235.0 ,240.0 ,2 ,235.0 ,235.0 ,252.5 ,12 ,757.5 ,461.54 ,2
10. ,Encinas Vincent ,1964 ,FRA ,97.50 ,0.6150 ,14 ,270.0 ,270.0 ,270.0 ,10 ,225.0 ,230.0 ,230.0 ,4 ,250.0 ,260.0 ,265.0 ,7 ,755.0 ,464.32 ,1
11. ,Larsen Martin ,1966 ,DEN ,99.10 ,0.6108 ,109 ,290.0 ,302.5 ,302.5 ,7 ,180.0 ,180.0 ,187.5 ,11 ,240.0 ,255.0 ,265.0 ,6 ,735.0 ,448.93 ,1
